"10 minutes","10 minutes"
"15 minutes","15 minutes"
"20 minutes","20 minutes"
"30 minutes","30 minutes"
"5 minutes","5 minutes"
"Cron (Scheduled Tasks) - all the times are in minutes","Cron（計劃任務） = 所有時間均以分鐘為單位"
"Daily","每天"
"Failure History Lifetime","失敗歷史生命期"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set.","對於 cron 運行時生成的正確的 URL，請確保網路 > 安全和不安全的基本 URL 已明確設置。"
"Generate Schedules Every","生成計劃，每"
"History Cleanup Every","清除歷史記錄，每"
"Hourly","Hourly"
"Invalid callback: %s::%s does not exist","無效的回調：%s::%s 不存在"
"Invalid model/method definition, expecting ""model/class::method"".","無效的模型/方法定義，期望值""模型/類::方法""。"
"Minute Intervals","Minute Intervals"
"Missed if Not Run Within","丟失，如果未運行在"
"Monthly","每月"
"No callbacks found","沒有找到回調"
"Schedule Ahead for","提前計劃，為"
"Success History Lifetime","成功歷史生命期"
"Too late for the schedule.","對計劃而言過晚。"
"Unable to delete the cron task.","Unable to delete the cron task."
"Unable to save the cron expression.","無法保存Cron表達式。"
"Weekly","每週"